SNP	PVALUE
rs17158495	0.359
rs2637264	0.03575
rs7072377	0.1037
rs4244942	0.09342
rs2394287	0.1017
rs1339061	0.1865
rs1857615	0.07742
rs7068341	0.2858
rs11009565	0.1454
rs9424097	0.747
rs1275288	0.04614
rs10826273	0.4273
rs12769953	0.1473
rs2960372	0.2348
rs4934724	0.1882
rs3904535	0.457
rs647348	0.04245
rs2154254	0.0674
rs2011131	0.3401
rs9420852	0.199
rs10829463	0.08388
rs2104161	0.02272
rs12772172	0.9476
rs10508956	0.5045
rs2281632	0.1441
rs7920266	0.11488
rs11255372	0.8994
rs1319475	0.2458
rs2498007	0.1589
rs4747095	0.09622
rs4746250	0.8079
rs4498883	0.07375
rs7069561	0.13186
rs11592181	0.6937
rs7895398	0.649
rs11220901	0.05565
rs11028504	0.9239
rs10891936	0.1098
rs892857	0.0452
rs749831	0.2319
rs11608167	0.3349
rs12792468	0.2186
rs12798937	0.9522
rs2845624	0.8385
rs2512653	0.7359
rs2566272	0.5195
rs10750498	0.03277
rs16934953	0.9043
rs11022988	0.09487
rs17510806	0.12836
rs4943905	0.2127
rs1350963	0.571
rs12416899	0.1004
rs1993825	0.04648
rs10769054	0.08082
rs511287	0.8775
rs10893677	0.2219
rs1848593	0.2253
rs515449	0.449
rs3935329	0.26
rs11034720	0.8064
rs7118086	0.2681
rs12791995	0.8029
rs16937958	0.6881
rs518272	0.1722
rs1503173	0.8083
rs7929340	0.5537
rs10502205	0.16638
rs12576114	0.019622
rs7128762	0.6908
rs11037809	0.3369
rs1056986	0.08266
rs12363082	0.7905
rs7930851	0.08783
rs1626583	0.17026
rs10770149	0.6319
rs1573564	0.01141
rs1618432	0.6698
rs507141	0.5989
rs12275977	0.4394
rs7948152	0.7288
rs12420184	0.4536
rs6483911	0.05432
rs902224	0.7582
rs10894610	0.09512
rs10765884	0.05929
rs10899387	0.09021
rs959890	0.7985
rs4757629	0.7931
rs16906173	0.1707
rs4999577	0.3874
rs6484869	0.18948
rs10837782	0.2997
rs481597	0.6863
rs11607855	0.1509
rs9633901	0.4038
rs11228976	0.6522
rs1463076	0.2171
rs12226038	0.6082
rs2513573	0.481
rs1482013	0.4078
rs549276	0.0991
rs7939048	0.2436
rs12574080	0.03213
rs2861292	0.2536
rs4881645	0.017154
rs1510421	0.001742
rs7121036	0.1293
rs10750625	0.2237
rs4245454	0.3359
rs589443	0.1745
rs2511829	0.6826
rs7116444	0.9839
rs10500684	0.623
rs1607260	0.07802
rs17770210	0.02286
rs1128321	0.462
rs4910420	0.8725
rs11212725	0.2464
rs4293134	0.8482
rs614918	0.8051
rs10792585	0.7059
rs11220768	0.5475
rs2358323	0.168
rs2672546	0.4783
rs11021348	0.6915
rs2224037	0.6816
rs10790114	0.8468
rs2277301	0.6447
rs1939154	0.7071
rs17833579	0.4255
rs667410	0.3784
rs290108	0.9125
rs11222889	0.5064
rs492859	0.4187
rs12803278	0.478
rs7124474	0.98
rs10897052	0.2705
rs17234202	0.0553
rs17382573	0.0315
rs520658	0.4689
rs7118044	0.7835
rs16929178	0.04192
rs7109169	0.04755
rs10792418	0.4203
rs538630	0.5042
rs12291321	0.005308
rs1793766	0.4235
rs12804972	0.5661
rs10830981	0.06056
rs10790185	0.6801
rs4130149	0.6913
rs7123112	0.2362
rs2403512	0.7886
rs10082685	0.7717
rs174545	1.531e-08
rs612822	0.1968
rs1397277	0.5537
rs10766938	0.1411
rs1462551	0.7314
rs4148904	0.00017728
rs11530441	0.4993
rs2862999	0.8961
rs10742076	0.805
rs10893763	0.1639
rs1939678	0.9813
rs559211	0.6013
rs11025273	0.3551
rs12419238	0.6294
rs7932225	0.8597
rs562750	0.05325
rs12221825	0.07888
rs2604194	0.9603
rs7948502	4.698e-05
rs1939606	0.5497
rs7948133	0.006968
rs1616783	0.9472
rs569501	0.5575
rs1793514	0.2167
rs7924619	0.08804
rs7117386	0.1535
rs11234632	0.16332
rs4444109	0.3336
rs4755740	0.05427
rs7939807	0.2375
rs538556	0.1827
rs4945241	0.3377
rs7111445	0.009144
rs7951354	0.1491
rs208668	0.7942
rs639076	0.012938
rs2375286	0.6084
rs6591252	0.4911
rs16927057	0.833
rs12294719	0.13944
rs10898929	0.7247
rs4131364	0.0176
rs2397349	0.8976
rs11025378	0.2143
rs10832927	0.07186
rs10831387	0.2965
rs2755169	0.8636
rs4937306	0.6891
rs1022285	0.2645
rs2245828	0.6004
rs4939097	0.4869
rs2047166	0.4503
rs663319	0.4733
rs3099797	0.3088
rs1502982	0.6298
rs4936804	0.191
rs7105871	0.1658
rs10768895	0.07152
rs526397	0.1817
rs7930268	0.7132
rs11043003	0.8446
rs11022346	0.05682
rs534812	0.06853
rs12280547	0.1339
rs11237212	0.4177
rs12417989	0.5207
rs10488748	0.9615
rs11226935	0.04986
rs10742171	0.10166
rs931876	0.382
rs10890612	0.7733
rs7105248	0.8143
rs10790056	0.3937
rs11232737	0.5977
rs3901607	0.06025
rs498136	0.2698
rs2996464	0.1323
rs5006885	0.221
rs4937333	0.05818
rs538943	0.5196
rs11233440	0.0734
rs12282317	0.2531
rs12224419	0.5367
rs10766177	0.6967
rs10791402	0.2895
rs10768656	0.03388
rs684067	0.1572
rs12808119	0.6242
rs591584	0.7313
rs2074040	0.06116
rs895199	0.2864
rs12577940	0.18028
rs7944364	0.2648
rs2187494	0.009012
rs4757541	0.04986
rs492475	0.9078
rs601826	0.05874
rs1586998	0.0553
rs544223	0.1821
rs2923945	0.1758
rs6578397	0.04531
rs10835818	0.2853
rs12278043	0.6611
rs6483253	0.00595
rs12281661	0.07
rs2155466	0.3126
rs2164016	0.893
rs1369954	0.11556
rs12792879	0.9842
rs4503563	0.235
rs10899058	0.2244
rs6578628	0.7263
rs12418447	0.7798
rs2412143	0.6097
rs9971620	0.9953
rs482942	0.6038
rs1793045	0.3841
rs11820029	0.801
rs11225932	0.255
rs7111070	0.13772
rs1275096	0.9165
rs592347	0.1176
rs11226452	0.73
rs1478751	0.7332
rs2615746	0.8702
rs11022154	0.1033
rs2073685	0.5329
rs3741403	0.3315
rs11600861	0.4626
rs7117567	0.09537
rs3816360	0.6582
rs892952	0.5714
rs610505	0.2941
rs10736497	0.4576
rs573145	0.1182
rs11233462	0.1742
rs1317410	0.3383
rs7103676	0.8574
rs2073223	0.3819
rs4488232	0.5584
rs7952128	0.14418
rs11033549	0.5654
rs4755757	0.5637
rs948087	0.2937
rs11604726	0.01324
rs11601812	0.3839
rs17578388	0.12394
rs6591639	0.6625
rs474442	0.9151
rs11608123	0.8813
rs10898823	0.5873
rs2958851	0.8988
rs11225768	0.5511
rs6592248	0.8102
rs1581278	0.7389
rs16925305	0.3972
rs7949205	0.331
rs4384353	0.5782
rs11214518	0.1213
rs1130719	0.7345
rs7946187	0.0498
rs4937139	0.1827
rs9783402	0.3508
rs948562	0.0544
rs7130361	0.2687
rs16908503	0.19902
rs7952176	0.02426
rs2303663	0.4228
rs1396152	0.06333
rs7107573	0.6489
rs10792498	0.4332
rs7126554	0.3264
rs11826253	0.0019914
rs17121881	0.3363
rs4937687	0.08827
rs1389421	0.9428
rs7397032	0.3791
rs10501687	0.2448
rs12796255	0.5795
rs10831523	0.14634
rs2512180	0.5165
rs3814754	0.1339
rs10895351	0.8975
rs4758391	0.5968
rs1617772	0.07854
rs7111786	0.03456
rs509334	0.547
rs11223057	0.01888
rs12295020	0.336
rs10791749	0.7041
rs3741206	0.5811
rs666290	0.0002986
rs17111262	0.3085
rs1030395	0.04175
rs12804291	0.0002154
rs10840156	0.6507
rs12796830	0.6625
rs287756	0.3841
rs10501188	0.08067
rs11029765	0.16242
rs7941589	0.0786
rs1879450	0.01177
rs2512198	0.5217
rs4754723	0.2617
rs1107580	0.3347
rs7946385	0.2793
rs1393957	0.02176
rs4938066	0.1811
rs11037302	0.6632
rs2135871	0.8148
rs12363398	0.03364
rs2273797	0.5251
rs10896272	0.5568
rs2198451	0.2126
rs7119457	0.499
rs2513538	0.8283
rs2511864	0.913
rs7122932	0.07563
rs7926620	0.2035
rs11027981	0.3489
rs1939736	0.3208
rs10894363	0.6824
rs7131591	0.5593
rs7130530	0.3656
rs16918495	0.0009894
rs2657148	0.872
rs4758121	0.8523
rs1945890	0.4744
rs3847625	0.8283
rs10734127	0.2224
rs2038602	0.5898
rs1823598	0.9816
rs17583142	0.04196
rs12418789	0.7388
rs2852217	0.16366
rs10500653	0.06772
rs7123696	0.02137
rs11034161	0.09184
rs895653	0.7178
rs11043113	0.1989
rs12285411	0.9018
rs646922	0.7324
rs12099328	0.654
rs2618202	0.9605
rs7924744	0.19206
rs12807223	0.1624
rs2592916	0.08208
rs11230871	0.7604
rs757511	0.9882
rs12792209	0.8673
rs11605993	0.2385
rs360720	0.6768
rs2901919	0.6831
rs12785628	0.9009
rs10894559	0.4867
rs16910593	0.004735
rs11040465	0.05589
rs7928737	0.3979
rs10840427	0.6027
rs1939808	0.04837
rs10501640	0.6751
rs11038003	0.5186
rs1399617	0.4635
rs4347419	0.194
rs7936165	0.19418
rs11039419	0.003636
rs570952	0.9547
rs3026398	0.7349
rs7950775	0.5908
rs11021145	0.5346
rs1661409	0.4933
rs11026668	0.608
rs12418556	0.5872
rs2349809	0.8622
rs631120	0.08132
rs12366121	0.2295
rs17461332	0.8566
rs7943062	0.006489
rs4936715	0.8792
rs12225161	0.1597
rs11601692	0.9112
rs7122944	0.4039
rs2341431	0.7583
rs7942520	0.4839
rs7933856	0.07933
rs3019188	0.1987
rs324154	0.09706
rs11021744	0.1232
rs12803510	0.5552
rs11227030	0.6625
rs7943115	0.19204
rs750789	0.165
rs12223676	0.9034
rs11600279	0.7311
rs2709151	0.7039
rs10741610	0.3685
rs10501665	0.546
rs7927237	0.9743
rs1942113	0.03128
rs12272859	0.3346
rs17293761	0.008591
rs1938593	0.5558
rs1557438	0.5363
rs10835347	0.5758
rs1144789	0.013996
rs1790144	0.3864
rs1282460	0.4332
rs6592829	0.3734
rs7122693	0.1523
rs12802359	0.9867
rs4415761	0.5017
rs408362	0.8408
rs9665831	0.9615
rs7939833	0.9043
rs748631	0.6292
rs9651726	0.04642
rs11038505	0.2489
rs11222009	0.6617
rs12574417	0.9972
rs7129957	0.2823
rs11033043	0.9285
rs10769855	0.7144
rs6589007	0.07493
rs1219047	0.4759
rs12420507	0.4794
rs4999180	0.07933
rs11026477	0.03533
rs12275763	0.4983
rs619457	0.1935
rs9665778	0.8616
rs17237018	0.4677
rs11218198	0.09971
rs3919698	0.12366
rs1944864	0.9845
rs17457907	0.8945
rs10894637	0.6135
rs12277852	0.2749
rs3802860	0.3291
rs4910581	0.06379
rs4635050	0.4778
rs4245154	0.765
rs498250	0.5305
rs1441486	0.8471
rs12275818	0.6746
rs10837045	0.6936
rs11215321	0.06584
rs1349709	0.5976
rs6421986	0.06383
rs2566205	0.495
rs1544276	0.7381
rs11828343	0.1451
rs4963079	0.5463
rs540218	0.19336
rs670389	0.5965
rs1784423	0.5608
rs10891395	0.581
rs11031671	0.11836
rs11822813	0.3411
rs12293430	0.5715
rs17145573	0.8265
rs4531505	0.02065
rs1353110	0.9455
rs4320954	0.2909
rs11237577	0.4199
rs7125909	0.1984
rs11221811	0.07859
rs470713	0.6576
rs692809	0.95
rs3802963	0.623
rs2173414	0.7237
rs3824898	0.7666
rs960784	0.3066
rs11228817	0.8941
rs1944882	0.4451
rs12800641	0.5171
rs490958	0.4484
rs612386	0.3185
rs2230274	0.8973
rs7119332	0.2072
rs10742737	0.9629
rs2046768	0.1637
rs7122359	0.2155
rs2279570	0.486
rs6485124	0.12354
rs7948564	0.7802
rs4922841	0.1701
rs10789808	0.4993
rs7942551	0.8621
rs11222493	0.2285
rs226095	0.2496
rs7127159	0.4266
rs16913634	0.2135
rs2695834	0.7628
rs895558	0.6664
rs1440189	0.7108
rs1517906	0.108
rs11052110	0.7925
rs6582325	0.16536
rs7133910	0.5695
rs7965649	0.06136
rs17094655	0.5308
rs11061018	0.5097
rs11047510	0.3268
rs11048365	0.3801
rs2171843	0.07805
rs7295917	0.641
rs2658972	0.6892
rs4764935	0.5602
rs2111174	0.7932
rs17194388	0.292
rs10778001	0.08729
rs7314928	0.1867
rs17411617	0.3662
rs1351332	0.8311
rs696214	0.7624
rs7964511	0.2534
rs10774796	0.6477
rs12826155	0.1318
rs11176702	0.02232
rs1614888	0.3578
rs6582691	0.1572
rs12316422	0.3019
rs7138084	0.187
rs7964182	0.5696
rs1607040	0.06556
rs12825601	0.465
rs10847850	0.15338
rs10878979	0.08596
rs959987	0.1042
rs10849453	0.6921
rs2268132	0.9574
rs1026791	0.5305
rs608418	0.19074
rs17584952	0.5033
rs7960038	0.6605
rs11046324	0.14144
rs10219610	0.8991
rs12307980	0.4449
rs10847465	0.2522
rs1388659	0.324
rs2934409	0.2901
rs4500524	0.07228
rs10778002	0.7689
rs11178860	0.7719
rs11829884	0.3236
rs11116274	0.4367
rs12422734	0.06012
rs740777	0.3061
rs2892701	0.8184
rs2853564	0.1268
rs1689408	0.408
rs2272470	0.7122
rs11057402	0.3061
rs10862090	0.4125
rs1020401	0.5767
rs12372275	0.7953
rs4760536	0.0524
rs7960097	0.14516
rs10778064	0.4631
rs2048272	0.727
rs11104702	0.4619
rs1163678	0.4489
rs10862335	0.7519
rs12303039	0.7603
rs2440719	0.5285
rs10779057	0.3545
rs1426358	0.469
rs17038886	0.9063
rs4533099	0.2569
rs7979666	0.17156
rs4767134	0.372
rs2337858	0.3598
rs2063063	0.10316
rs7955796	0.251
rs10771561	0.4788
rs7138344	0.05474
rs737216	0.09008
rs10861948	0.01184
rs7973906	0.5607
rs1405455	0.5906
rs6488067	0.08813
rs2607892	0.6985
rs17764673	0.5255
rs12319530	0.04686
rs7965526	0.3932
rs2955536	0.3098
rs535206	0.03546
rs1388684	0.06125
rs12306153	0.6642
rs4764639	0.8655
rs17106030	0.8773
rs17176750	0.188
rs1910185	0.14862
rs10744491	0.3256
rs2110984	0.3199
rs12812011	0.04952
rs1713591	0.5209
rs3596	0.8311
rs7958520	0.2554
rs10492186	0.9423
rs444834	0.8967
rs12301003	0.6654
rs4760733	0.9418
rs898158	0.1007
rs1725788	0.9604
rs972110	0.1706
rs7973431	0.7954
rs1075010	0.0007019
rs1496325	0.8132
rs1844982	0.2386
rs11177923	0.6255
rs3810784	0.7977
rs11615651	0.2572
rs1732513	0.863
rs17833581	0.4741
rs7964938	0.7397
rs7309523	0.4293
rs16922688	0.6935
rs638791	0.6896
rs12369538	0.113
rs7959226	0.1439
rs33229	0.5643
rs7295234	0.5929
rs11180498	0.5048
rs4424707	0.1404
rs10847502	0.1455
rs12298536	0.8859
rs10507144	0.5431
rs249585	0.04706
rs7977255	0.006224
rs11058396	0.4107
rs1405548	0.04611
rs4842368	0.0525
rs2291260	0.7341
rs11171631	0.3777
rs1122784	0.1525
rs758530	0.3236
rs10877410	0.2376
rs7972802	0.3792
rs1063193	0.407
rs1124417	0.58
rs7970687	0.03229
rs10444531	0.9372
rs11114499	0.113
rs10844429	0.1496
rs2711662	0.3657
rs10772596	0.9449
rs3736212	0.4809
rs2638271	0.3743
rs3741901	0.9914
rs9989002	0.7238
rs17226353	0.3875
rs735211	0.8281
rs1167070	0.0371
rs4882618	0.5332
rs7961155	0.7152
rs10850833	0.2162
rs2215071	0.2334
rs772000	0.011348
rs386440	0.9536
rs4767024	0.8051
rs4032078	0.8738
rs4882646	0.3981
rs7308369	0.985
rs10845272	0.1209
rs726094	0.0554
rs11049950	0.9621
rs10783302	0.0286
rs7315607	0.02467
rs10771061	0.2739
rs11051150	0.5297
rs11170005	0.06753
rs870972	0.3244
rs1617565	0.9914
rs7956731	0.523
rs1039228	0.423
rs7296680	0.5135
rs7311631	0.4468
rs11067253	0.06864
rs3782639	0.4842
rs10777123	0.7939
rs7303737	0.8233
rs10850838	0.2735
rs1406167	0.2341
rs10846381	0.5349
rs2345776	0.18202
rs12423044	0.8918
rs6489635	0.356
rs17776928	0.6245
rs11107124	0.1449
rs917589	0.3368
rs11831732	0.109
rs10431389	0.06472
rs11112498	0.17808
rs10770704	0.7523
rs11057020	0.9034
rs2132120	0.4504
rs6489616	0.2783
rs10877694	0.5234
rs4533108	0.4063
rs11180044	0.18308
rs2118640	0.7267
rs12581101	0.03512
rs10773092	0.07206
rs10875749	0.8833
rs12146857	0.1414
rs11564118	0.7144
rs11068202	0.1124
rs1016322	0.3235
rs4761024	0.04992
rs1512575	0.17664
rs1874920	0.5758
rs2392972	0.9911
rs11051846	0.2917
rs17121283	0.9802
rs11107115	0.12954
rs432569	0.4982
rs11066983	0.3796
rs1095564	0.19026
rs10774273	0.6028
rs11177192	0.6641
rs1438998	0.7789
rs11175600	0.016878
rs11046350	0.8791
rs1500038	0.1957
rs11069160	0.04364
rs10842762	0.8878
rs7957028	0.6721
rs10744454	0.15734
rs11831827	0.2874
rs10862590	0.8256
rs825050	0.0551
rs11060567	0.5869
rs11062500	0.0976
rs4842288	0.3309
rs10841386	0.6152
rs12318285	0.2118
rs10785396	0.5547
rs1148407	0.4199
rs1012839	0.5703
rs11610801	0.2439
rs17040191	0.6757
rs4272843	0.8726
rs11610655	0.8355
rs4351895	0.1576
rs1215807	0.356
rs1355004	0.6692
rs1350520	0.5578
rs1805677	0.8468
rs1541588	0.4358
rs10848409	0.7112
rs11613925	0.1739
rs10784286	0.01875
rs7132840	0.18492
rs7139363	0.08381
rs12821887	0.5595
rs10879204	0.9697
rs4913281	0.18322
rs10879770	0.3046
rs10771099	0.01513
rs7971264	0.8362
rs12369549	0.06568
rs1836681	0.932
rs11832935	0.1689
rs10862859	0.6242
rs225535	0.3938
rs3847896	0.6665
rs1291352	0.7178
rs610794	0.14004
rs12822695	0.08366
rs1908676	0.3372
rs7974678	0.3044
rs12425235	0.17096
rs12824510	0.4706
rs11048669	0.02799
rs7976940	0.9285
rs10747524	0.02068
rs7300911	0.1491
rs7298378	0.03338
rs4149032	0.9347
rs771846	0.5275
rs11048479	0.2911
rs2619483	0.8022
rs2458440	0.1066
rs12303803	0.8086
rs9669679	0.9434
rs7970914	0.9927
rs7132979	0.03714
rs1494027	0.9356
rs11043453	0.5117
rs16929904	0.1635
rs4424720	0.4985
rs11831893	0.7944
rs7310076	0.6576
rs1996087	0.2044
rs3847935	0.15798
rs7958352	0.7131
rs1371053	0.7724
rs10843725	0.3729
rs6489609	0.9098
rs4762073	0.8187
rs10773833	0.9104
rs2926	0.7552
rs10878652	0.4618
rs11836178	0.06392
rs4149069	0.4141
rs6489620	0.1529
rs10770316	0.15574
rs1673859	0.4224
rs2058847	0.05238
rs10492261	0.4887
rs10507138	0.5771
rs10877992	0.8442
rs7314622	0.7726
rs7300216	0.7628
rs12306586	0.1021
rs3935020	0.7432
rs12319106	0.4376
rs7979848	0.2584
rs4765328	0.09882
rs10878011	0.3033
rs741370	0.1224
rs10858561	0.1469
rs438187	0.592
rs2724226	0.6321
rs12829073	0.04052
rs1799525	0.02008
rs1484826	0.4296
rs7311501	0.4184
rs2306391	0.5247
rs17038814	0.1197
rs11068546	0.2668
rs10745697	0.1331
rs7306356	0.0816
rs11053685	0.3167
rs342163	0.9476
rs6487699	0.03326
rs6582148	0.4515
rs348633	0.8911
rs2458404	0.2545
rs2158393	0.4246
rs773488	0.04446
rs11829142	0.3894
rs10506726	0.1248
rs2053894	0.6337
rs11830159	0.27
rs2632227	0.2313
rs1922558	0.4497
rs7311516	0.2871
rs12227571	0.4561
rs11176095	0.6181
rs11609049	0.5615
rs2401035	0.6663
rs11045359	0.7413
rs12371795	0.2257
rs11168230	0.11738
rs1732273	0.8624
rs11062000	0.4873
rs7953322	0.7992
rs699038	0.1611
rs7978217	0.8863
rs394119	0.3283
rs1946385	0.1816
rs10843848	0.5709
rs2540503	0.7577
rs1431257	0.867
rs11047741	0.9328
rs11052251	0.3588
rs4930737	0.3119
rs12322888	0.1192
rs4882615	0.00013842
rs670518	0.2131
rs1473462	0.09466
rs11052829	0.337
rs16931921	0.1437
rs1144713	0.08924
rs7967125	0.8465
rs1506678	0.7979
rs12371357	0.02862
rs7978088	0.19594
rs11068596	0.7893
rs774390	0.7349
rs10770893	0.8173
rs2706306	0.8393
rs2710301	0.01172
rs1805651	0.9058
rs7137041	0.4877
rs17759334	0.00484
rs7316840	0.5633
rs17599204	0.3601
rs4019549	0.0181
rs2062168	0.9939
rs389714	0.4115
rs4762311	0.9821
rs12229663	0.8728
rs1385568	0.02782
rs10771739	0.9803
rs2298865	0.02395
rs1849710	0.15448
rs1872636	0.3312
rs10849024	0.1481
rs1915352	0.7481
rs3892329	0.2968
rs12318901	0.6696
rs1001452	0.1308
rs773458	0.7638
rs12818027	0.6662
rs10840637	0.019236
rs1160748	0.5988
rs10491971	0.8829
rs4635138	0.5165
rs10878908	0.2246
rs1491053	0.3423
rs4098994	0.1881
rs10734733	0.008594
rs1541463	0.451
rs11835639	0.8565
rs10878628	0.982
rs2114912	0.6131
rs10847781	0.9707
rs1532067	0.07453
rs7969826	0.13246
rs1117844	0.3447
rs11062351	0.4046
rs921924	0.9356
rs10774958	0.1841
rs7961594	0.11654
rs7967984	0.2078
rs1473847	0.6224
rs2269945	0.7538
rs11105647	0.7614
rs11608342	0.18832
rs7299581	0.1349
rs11610339	0.1293
rs2405627	0.9126
rs1549406	0.4341
rs11177937	0.4861
rs7963025	0.6106
rs11116867	0.563
rs4760254	0.01182
rs7306051	0.1642
rs9308308	0.992
rs1280617	0.4194
rs4831906	0.4145
rs2254898	0.5453
rs11043628	0.3089
rs6421214	0.6884
rs11055268	0.4271
rs11183497	0.9371
rs1551580	0.6277
rs1531816	0.3252
rs2336747	0.4216
rs7967770	0.8326
rs7307357	0.1499
rs2283290	0.2701
rs1656806	0.6227
rs11610152	0.4537
rs12368515	0.9338
rs12301848	0.5215
rs12427378	0.9544
rs839165	0.446
rs1488388	0.2482
rs7297772	0.9574
rs7972985	0.6036
rs1554275	0.5973
rs4765274	0.9325
rs11615941	0.06502
rs7315336	0.6326
rs1994641	0.6859
rs1732300	0.0757
rs2682728	0.4079
rs957843	0.1363
rs703842	0.00349
rs11060290	0.9409
rs10862115	0.8087
rs7302932	0.1349
rs3863320	0.004984
rs11106106	0.9877
rs7980431	0.426
rs1502418	0.9085
rs1239930	0.9293
rs12227866	0.2358
rs7298096	0.5947
rs7311526	0.135
rs10842296	0.1595
rs1031296	0.8237
rs12298691	0.27
rs9596183	0.3478
rs9530879	0.08524
rs3742251	0.1382
rs12584295	0.07201
rs7491866	0.3265
rs1822364	0.7771
rs9301509	0.219
rs12323111	0.3164
rs9567825	0.2463
rs7993844	0.75
rs1446792	0.5801
rs9600060	0.5122
rs1324790	0.03202
rs2389532	0.2794
rs1888231	0.2443
rs9559716	0.5556
rs9589565	0.8067
rs9533662	0.9277
rs7330619	0.5206
rs7334010	0.9081
rs4242918	0.3863
rs261373	0.02644
rs6491640	0.6925
rs7982716	0.08204
rs9523030	0.08895
rs8000494	0.6639
rs9600247	0.1364
rs1323562	0.6055
rs12875059	0.4513
rs9568227	0.7819
rs1324015	0.6287
rs9540099	0.3234
rs3803218	0.6994
rs5006927	0.4001
rs7329800	0.13588
rs9515148	0.3621
rs7321967	0.8407
rs7330872	0.9059
rs9507149	0.4543
rs9544341	0.1795
rs395138	0.8499
rs9535199	0.9874
rs11149085	0.5668
rs7985814	0.7225
rs9601316	0.967
rs9511498	0.9767
rs4303355	0.2872
rs303935	0.3397
rs9523833	0.8619
rs12873642	0.8243
rs4885808	0.9223
rs4884002	0.05672
rs17670739	0.998
rs1999603	0.5261
rs9573312	0.5697
rs6492702	0.2104
rs4310745	0.92
rs9543727	0.7252
rs9506000	0.1948
rs3803272	0.2167
rs9555995	0.385
rs7331738	0.9698
rs9560368	0.19914
rs9528068	0.8753
rs7993187	0.642
rs9541704	0.6794
rs9524864	0.2514
rs9558657	0.7732
rs7338371	0.2063
rs7987416	0.912
rs2760901	0.833
rs9520392	0.06241
rs9546784	0.4126
rs2478041	0.12844
rs3905070	0.5661
rs9588192	0.1358
rs9555341	0.2242
rs9595666	0.926
rs1327958	0.1379
rs9316014	0.001157
rs9527130	0.3373
rs7991892	0.1561
rs7332871	0.04748
rs1834547	0.5364
rs8002800	0.8692
rs9576408	0.3498
rs7320823	0.22
rs9525932	0.02662
rs9530960	0.8673
rs2997113	0.7551
rs2185651	0.5934
rs9512447	0.07262
rs1033854	0.00265
rs9573808	0.3509
rs206142	0.02374
rs9510036	0.3464
rs9589925	0.486
rs7332141	0.8053
rs1877475	0.07927
rs4000772	0.3753
rs9540053	0.13672
rs11839699	0.3196
rs9603186	0.2232
rs9532064	0.7431
rs9535098	0.1405
rs7985854	0.002838
rs9510050	0.06267
rs2274757	0.08849
rs12584126	0.9863
rs9523230	0.5432
rs1588685	0.2296
rs4771176	0.4126
rs595628	0.2825
rs7327234	0.17452
rs3934818	0.4375
rs1329688	0.1
rs6490874	0.09333
rs9518226	0.005131
rs17645969	0.003264
rs1334241	0.3329
rs9575703	0.1075
rs9595937	0.06156
rs1998471	0.1371
rs9516774	0.4312
rs12868833	0.7054
rs9535166	0.3875
rs9592641	0.2318
rs11619262	0.8316
rs4098589	0.5971
rs9533798	0.6383
rs9579469	0.03475
rs1325333	0.3518
rs17360470	0.3187
rs8002394	0.006959
rs1340321	0.7559
rs7988445	0.4219
rs10508167	0.5005
rs11839560	0.6484
rs2050454	0.6436
rs9515009	0.2147
rs9300799	0.4092
rs1925050	0.2356
rs9514776	0.3134
rs7988692	0.0379
rs9315970	0.289
rs11839085	0.9609
rs12876104	0.2051
rs17305480	0.952
rs7984445	0.02789
rs2774494	0.4027
rs1992744	0.8911
rs12323053	0.8594
rs9516729	0.4723
rs12584184	0.2822
rs7358865	0.4867
rs9517886	0.4904
rs9514124	0.04854
rs9508442	0.5801
rs433708	0.1514
rs4942063	0.4888
rs9588495	0.06595
rs16945704	0.8057
rs7988676	0.7923
rs564013	0.2313
rs9575312	0.6713
rs1330464	0.4399
rs445435	0.6186
rs1596034	0.1475
rs9315596	0.4573
rs6563164	0.031
rs1913223	0.3575
rs1176299	0.5792
rs7982691	0.1625
rs1887856	0.131
rs4466948	0.6899
rs476052	0.3179
rs928123	0.2152
rs3853295	0.00581
rs7998699	0.08764
rs7982500	0.06082
rs9561374	0.4105
rs9566305	0.238
rs7324621	0.5033
rs7332942	0.00434
rs390704	0.5878
rs9507113	0.8853
rs1927859	0.03157
rs1336141	0.3081
rs9585828	0.9266
rs7333395	0.5778
rs9534321	0.4543
rs2225474	0.683
rs11069800	0.3321
rs9571418	0.19794
rs12584434	0.622
rs9524583	0.6863
rs10508127	0.09926
rs7993535	0.6887
rs6562346	0.2917
rs2249900	0.5056
rs12872199	0.6597
rs942595	0.7922
rs7331395	0.2175
rs9597282	0.7868
rs7997435	0.2909
rs9317621	0.8585
rs1146890	0.6495
rs1322732	0.7147
rs9569179	0.24
rs7998530	0.8565
rs1398582	0.8147
rs1415243	0.18938
rs9543943	0.07628
rs2210374	0.5838
rs1413271	0.2642
rs611031	0.4109
rs9315859	0.3259
rs9283093	0.7612
rs1446761	0.2893
rs4943587	0.1231
rs9570800	0.216
rs2406690	0.13414
rs9301926	0.4058
rs9601762	0.726
rs7991791	0.3302
rs12100379	0.5631
rs17550145	0.07225
rs2996022	0.448
rs3905102	0.05404
rs17344945	0.3269
rs9597908	0.8369
rs11617279	0.9226
rs17232649	0.8149
rs1844521	0.1454
rs1924293	0.13158
rs17053732	0.4225
rs3898991	0.5973
rs9572201	0.02928
rs9519346	0.1836
rs1407965	0.001163
rs4773558	0.4117
rs9563512	0.4112
rs2706230	0.6051
rs9540256	0.2863
rs9519032	0.286
rs863711	0.5429
rs1041689	0.0381
rs1109625	0.07456
rs9598122	0.9964
