SNP	PVALUE
rs9313749	0.640709215
rs241872	0.874140103
rs845742	0.7193869543
rs17396160	0.8682795886
rs12153550	0.2053892786
rs2172761	0.6600588424
rs7706025	0.4220748186
rs4568345	0.1481731227
rs1018966	0.4113370271
rs6882015	0.7188534628
rs11746622	0.8587403508
rs2058139	0.9850175672
rs2635171	0.1452139223
rs1909535	0.8461638613
rs246600	0.3263161972
rs37568	0.3822389202
rs2973449	0.4990334972
rs11743303	0.3825339405
rs247464	0.981707327
rs2330070	-0.0306408619
rs12054653	0.64683724
rs2879652	0.1264149297
rs6891526	0.308754314
rs17080352	0.3683217805
rs1697938	0.8461638613
rs1995572	0.4072603521
rs4976140	0.1370656699
rs13436093	0.9406637215
rs917302	0.9872824199
rs974722	0.8076832522
rs7729515	0.9056818088
rs17211249	0.2533042018
rs2431551	0.3201109198
rs10061138	0.7854993007
rs16890516	0.1857191905
rs4866475	0.7816204029
rs11740463	0.8498077902
rs6899079	0.3357302181
rs7737527	0.3150059359
rs6883012	0.4083287962
rs1158798	0.2316552937
rs153373	0.4966908175
rs6889893	0.7675004877
rs10078715	0.4344903506
rs4958249	0.6150291253
rs4701135	0.4892755438
rs12658310	0.3660418458
rs35724862	0.3484996246
rs7702724	0.8220936678
rs17673653	0.3670614308
rs354666	0.1474561041
rs17652441	0.7956294243
rs12654484	0.6546664417
rs11741327	0.834818652
rs2644736	0.5207802797
rs701502	0.5230116769
rs12186963	0.6720537622
rs892262	0.5328486238
rs7378834	0.1303274412
rs158850	0.3635604554
rs17054431	0.8894373344
rs2434688	0.6781727435
rs6556486	0.5828062226
rs17591362	0.8270976155
rs1454923	0.9614945971
rs12186974	0.4821236592
rs10068609	0.591387207
rs9292938	0.1797124168
rs286403	0.5463084576
rs2059781	0.3256053652
rs1990003	0.838476199
rs16875038	0.8974739425
rs17107142	0.5532653474
rs2962039	0.9672453909
rs254788	0.1831835364
rs6877351	0.9459814342
rs462784	0.9793552545
rs414475	0.1011105875
rs367153	0.1790162986
rs9283794	0.4515161165
rs10061285	0.312754276
rs7735831	0.6867603863
rs7712801	0.1898510223
rs1593909	0.8944169459
rs6874961	0.9381353382
rs6898459	0.3986934363
rs400277	-0.0089054785
rs7712093	0.0060419128
rs11748768	0.0997984887
rs1472195	0.2281499775
rs255601	0.7567176256
rs9442712	0.1525301495
rs6926484	0.9936412742
rs4709587	0.4534218001
rs11965946	0.3646526804
rs6932725	0.4089113607
rs9503260	0.9897214559
rs2842941	0.1007632068
rs6908596	0.3588862756
rs9469864	0.0100097265
rs16888119	0.210768425
rs7760223	0.257156575
rs10447387	0.4886175722
rs2812711	0.9634115944
rs6928454	0.0830901456
rs587989	0.7312904658
rs7775056	0.0283736886
rs546327	0.5279338635
rs292257	0.6084953102
rs583426	0.806540097
rs2207554	0.1241621141
rs2806228	0.8816593525
rs1188855	0.6784413063
rs12206610	0.3179689085
rs1953759	0.7843534405
rs2661836	0.104515078
rs9346529	0.8934560733
rs1361130	0.6342122137
rs11757798	0.6105835705
rs4713661	0.9959931398
rs1491071	0.9265369827
rs9474947	0.4673852456
rs9397095	0.3207223749
rs9375851	0.9230827644
rs3932521	0.1405211678
rs6939855	0.7399829537
rs6918658	0.508385824
rs9448042	0.8619791529
rs1617105	0.68944137
rs7772313	0.348299275
rs10498813	0.4198153251
rs9376792	0.2698051012
rs1611723	0.0096047772
rs208495	0.1737747029
rs12199081	0.6898880797
rs12194318	0.2468544814
rs579736	0.6313217904
rs2917482	0.5330339429
rs549302	0.5588797659
rs17713547	0.0836125836
rs652038	0.7545946566
rs1340027	0.0859593967
rs4945930	0.694442568
rs17084333	0.6248117472
rs4515404	0.3514230463
rs9361680	0.1413378825
rs3857591	0.4861723447
rs2268409	0.9219137422
rs4141973	-0.0499759111
rs318496	0.62245862
rs3806136	0.1697893927
rs2623953	0.1098452982
rs1962433	0.4649209693
rs1771798	0.9934670613
rs13209157	0.101844438
rs10498705	0.1594874475
rs17209636	0.2457554197
rs3132962	0.2013334967
rs6915062	0.7331540514
rs618207	0.6080412065
rs2349998	0.523104618
rs3930877	0.7265848784
rs10046119	0.9179876927
rs9471170	0.0866685546
rs7741956	0.8266760567
rs13193809	0.812430355
rs5014650	0.8275364508
rs11965944	0.61445847
rs12215241	0.6298759074
rs9342517	0.2375435996
rs17816048	0.7652920747
rs12524124	0.3302709804
rs10455210	0.6727091251
rs4394276	0.5022165653
rs716329	0.2895228713
rs12200793	0.5564878098
rs2817715	0.2049098535
rs604139	0.7475137997
rs6934409	0.0410606994
rs1738074	0.5047418788
rs9767156	0.8093537828
rs11755402	0.0072422325
rs1334726	0.707867323
rs2501643	0.395080949
rs794133	0.1207253755
rs171996	0.4409129277
rs1324527	0.372181397
rs9352587	0.9640215338
rs7775279	0.8636420337
rs3734250	0.3982056303
rs927188	0.2411876633
rs17778357	0.5321999249
rs853972	0.3369409605
rs9322776	0.2820056119
rs6936004	0.5420096298
rs9380388	0.9853660084
rs6928996	0.697120037
rs7769605	0.6059517088
rs13196219	0.0517845232
rs4357141	0.8491945508
rs11243069	0.4296860168
rs9457723	0.1172126434
rs1320613	0.1200351209
rs12523846	0.1335762103
rs3130286	0.0016118214
rs2757634	0.8453392337
rs9443969	0.4487503005
rs9462207	0.5505930908
rs12663614	0.1435570804
rs2735046	0.1096748401
rs13203300	0.2950297427
rs405206	0.6810367466
rs2024902	0.6431433241
rs1896989	0.7278281799
rs11153277	0.2548038758
rs3807066	0.8561137409
rs6917085	0.2705419286
rs7755565	0.5953064609
rs17190808	0.5334045502
rs1842216	0.2748660933
rs12528639	0.8999191908
rs995563	0.9645443337
rs199032	0.7276505794
rs615615	0.6324059082
rs2153575	0.2923310275
rs12199137	0.9098718064
rs9351124	0.0574577875
rs17054627	0.1821438425
rs9498324	0.4496089851
rs967430	0.1686130129
rs672033	0.8062762734
rs6923737	0.6717233008
rs12195216	0.7293375971
rs2182231	0.8182294004
rs1936821	0.7437936498
rs6928201	0.2713868426
rs3918524	0.0368400396
rs11752919	0.3987503005
rs17608111	0.6402583195
rs2483211	0.3384531393
rs12215176	0.7983184442
rs3734213	0.0630316396
rs6904488	0.6297855247
rs1320625	0.0946604831
rs2208814	0.8011742916
rs3130893	0.4089113607
rs12174400	0.4487503005
rs12197663	0.9232222895
rs4715317	0.3577905671
rs6900484	0.3840083782
rs11155314	0.4918722144
rs1201869	0.8491069428
rs212389	0.7170748424
rs9206	0.39175576
rs6914804	0.822181476
rs9452371	0.7326216496
rs9396525	0.4342983656
rs7753843	0.1752927467
rs763908	0.7327991214
rs2788978	0.3311819211
rs6917637	0.9187729525
rs3860828	0.4828773458
rs1383264	0.5596154338
rs4331965	0.7221426372
rs1190175	0.1879025374
rs2064700	0.7698848998
rs303050	0.0184702307
rs1753153	0.0490632345
rs2400133	0.8856798706
rs12206828	0.6821103701
rs7746262	0.8452515993
rs7758475	0.7367910434
rs12206545	0.2925388092
rs6921152	0.6860452462
rs4429981	0.1917948335
rs2986593	0.9920733544
rs12200599	0.2820926013
rs1125418	0.8778127323
rs4569991	0.6429630616
rs6926977	0.7951892161
rs3119310	0.312446969
rs9341342	0.5419172183
rs3799739	0.9994773667
rs4715309	0.1498642628
rs16882445	0.2137616369
rs4580854	0.3953740889
rs17399979	0.8356957175
rs1573296	0.1619883833
rs9398872	0.8976486133
rs11756097	0.3500015061
rs13215272	0.3943568115
rs11752175	0.1740084525
rs2274088	0.1528918656
rs201315	0.3323960472
rs6907224	0.5956708516
rs11756810	0.6348442567
rs12200580	0.5473102105
rs9397793	0.6164797587
rs4543384	0.9068166806
rs2207343	0.1837605434
rs12190783	0.4614101226
rs7740854	0.0262763582
rs9364301	0.7499031805
rs9465847	0.007013637
rs2170887	0.9526057193
rs714168	0.4043437033
rs11962279	0.6715440407
rs6919416	0.098913562
rs4257850	0.7189423811
rs6936944	0.7744751596
rs6937788	0.9326419489
rs1858519	0.4510394699
rs9484107	0.3519020257
rs11961336	0.0234725067
rs558478	0.1551779623
rs9360311	0.8009983135
rs7738860	0.6017696273
rs1377971	0.8073315261
rs1114328	0.537848627
rs7759571	0.0492888374
rs9450751	0.074956058
rs2039111	0.1245925005
rs6932438	0.4894635079
rs6914884	0.3742563815
rs11962960	0.6196513634
rs9354606	0.3693121845
rs2136936	0.149144008
rs9385027	0.3540001988
rs781720	0.8701167089
rs315002	0.508759315
rs9361689	0.5103461425
rs9451901	0.5326632942
rs6937326	0.4036625771
rs9267088	0.9700334537
rs17285820	0.6863134342
rs7739763	0.5276554489
rs1744175	0.3178668332
rs17270064	0.7342187327
rs9397770	0.0364738134
rs9485215	0.1581736697
rs12205821	0.3631631209
rs6929194	0.0031850453
rs7763556	0.6744114918
rs12210070	0.0044525814
rs1342207	0.8269220766
rs1570067	0.2005426811
rs1748276	0.8411320885
rs4959946	0.7941999387
rs9473309	0.1447993692
rs4716192	0.0794214466
rs7740922	0.0531782483
rs9294305	0.354499395
rs7746730	0.4762756303
rs9398374	0.432954033
rs9502802	0.2409091045
rs9395500	0.3300681676
rs13437553	0.4902152405
rs658570	0.918162197
rs9321065	0.9552202739
rs927288	0.5567638859
rs389438	0.1004422781
rs4870062	0.4394765314
rs2208881	0.2112152517
rs2817334	0.0010492082
rs2153543	0.6105982382
rs9321151	0.8689794704
rs4576272	0.4977342938
rs7751884	0.3519020257
rs7773177	0.3644541424
rs9449395	0.9710789466
rs13195950	0.728183367
rs1006650	0.6576329637
rs2396441	0.0392057659
rs9448816	0.7012231656
rs2695451	0.750789525
rs1032211	0.9915507124
rs10943830	0.3991811282
rs1410689	0.0606659698
rs11243266	0.0777833084
rs12528075	0.8822059231
rs746810	0.2799098535
rs214981	0.3743551338
rs2011201	-0.0739782766
rs9322184	0.9494680388
rs7739371	0.4060941701
rs7742459	0.6329478729
rs1678678	0.9242690796
rs330872	0.5799662882
rs4552713	0.119459153
rs9384311	0.7072836022
rs13192844	0.0168347827
rs7450789	0.3022696517
rs594074	0.9516470091
rs10455753	0.9226988786
rs4275060	0.0561083933
rs12209615	0.8429728897
rs9357078	0.8920583514
rs9368251	0.0579057196
rs855392	0.6111281681
rs9293974	0.2513731539
rs4896376	0.1613937686
rs6939587	0.1911093112
rs869922	0.8643228065
rs1515800	0.4095908208
rs9379428	0.5896542368
rs12661555	0.5350902068
rs1572605	0.8343800947
rs9381397	0.6574532235
rs12198462	0.874752267
rs9322448	0.4132756171
rs573301	0.7000638686
rs12206542	0.8992205796
rs1889878	0.1518423159
rs9473347	0.7988441153
rs926849	0.5084792011
rs10455296	0.8058365517
rs9493474	0.1836451761
rs9405309	0.7037193632
rs2485121	0.0569469456
rs9357855	0.0020525621
rs11751781	0.9645443337
rs1355825	0.8724783937
rs12194154	0.7432620453
rs10484615	0.6597893567
rs9458893	0.9867597647
rs12660908	0.4158900026
rs2757597	0.4133725016
rs182634	0.8142758555
rs1345992	0.0063192906
rs6932531	0.9205178844
rs9399284	0.5842681248
rs6930487	0.9202561524
rs435905	0.8783373248
rs4709791	0.9254902821
rs931546	0.7161755123
rs16880760	0.1439193121
rs1016502	0.302579107
rs12173843	0.732532912
rs1570354	0.8143637283
rs9404905	0.8314852039
rs220420	0.2377610505
rs576516	0.3455922664
rs630152	0.2455600588
rs11757985	0.2121082543
rs643976	0.8039015436
rs3778462	0.274023522
rs2762356	0.2266125705
rs11962977	0.232748243
rs9352613	0.0173896598
rs9885633	0.1423392483
rs1778258	0.0174902078
rs1535909	0.8982599486
rs4947350	0.6283391623
rs554671	0.2295754712
rs10807357	0.6533174505
rs201301	0.2175592844
rs4588725	0.5229187331
rs9384678	0.710166208
rs1929332	0.302166485
rs13215122	0.3904829273
rs802072	0.9013855388
rs12528390	0.4674799796
rs6930642	0.0220979351
rs9360189	0.4873952217
rs1418224	0.5779597671
rs13206613	0.8027579503
rs6940060	0.3563950566
rs7740620	0.9007754351
rs807541	0.9472997266
rs9345749	0.1177784835
rs7769912	0.5724658608
rs4252151	0.1465068777
rs3099605	0.1854890145
rs11752339	0.4631186913
rs9443704	0.7390964556
rs636872	0.9007050989
rs742782	0.5191987594
rs17631240	0.7808267802
rs9406044	0.0045568131
rs9490363	0.3902870358
rs1233664	0.6433235799
rs640399	0.6512482965
rs9351248	0.6614060613
rs4708997	0.1797124168
rs9503267	0.9833624585
rs705621	0.8904857868
rs802656	0.2454521216
rs17062752	0.0405626618
rs498325	0.524962875
rs6930864	0.0049588627
rs1489820	0.9895472401
rs9296353	0.5142630353
rs745247	0.4982840425
rs7776133	0.474669961
rs1062169	0.8413074148
rs12176587	0.6614958635
rs6917522	0.0622002992
rs9373313	0.6802313942
rs9490310	0.2838889259
rs2477841	0.1169037159
rs6907974	0.9031499496
rs339319	0.6294239765
rs9482653	0.7055908449
rs916571	0.7538868695
rs7753230	0.8712538619
rs9384365	0.0828406065
rs9390019	0.0375695572
rs9346948	0.2232858101
rs12524160	0.320008987
rs9497999	0.1754063964
rs6455338	0.4315128237
rs806840	0.1667267153
rs12212008	0.1816222895
rs13196900	0.7936042947
rs6905977	0.2909796758
rs4464759	0.0421897144
rs17071358	0.9729085216
rs7773487	0.4550405015
rs4473858	0.6882797634
rs584372	0.847354658
rs7775087	0.8014382527
rs11751429	0.4815582606
rs10943319	0.3010311587
rs12661968	0.1912236048
rs12208740	0.8890004611
rs7776239	0.0735537875
rs271144	0.057055407
rs4552698	0.2224275867
rs2451583	0.2292804657
rs7749257	0.7877905788
rs17512008	0.6497183729
rs11153809	0.1176627988
rs7749384	0.1385615263
rs11902	0.6935498096
rs11757359	0.0856112213
rs13215261	0.2424255547
rs2213753	0.9686394375
rs9479496	0.0160233915
rs6568425	0.3167435526
rs9389592	0.3681146394
rs6909895	0.7903430894
rs9504477	0.4514679147
rs10945152	0.0422898541
rs317080	0.2469622817
rs12210906	0.5554753491
rs10455721	0.5367381607
rs17226667	0.0016185926
rs670914	0.6538570901
rs2769007	0.7918429529
rs2206736	0.7085306026
rs220759	0.8534866241
rs9484040	0.8799110006
rs7766061	0.0060101269
rs7753625	0.4405299722
rs13214038	0.354699034
rs6903591	0.5998590333
rs11965969	0.7064818274
rs9401135	0.0795918772
rs4715912	0.0121747512
rs1883409	0.2717035375
rs2134755	0.2968950044
rs2142921	0.7456539605
rs7750549	0.6514282567
rs2205741	0.798974334
rs13197871	0.227161915
rs12527778	0.6474676311
rs2009389	0.6159358271
rs9444158	0.6609570272
rs2503832	0.460745376
rs9402233	0.2921232143
rs9464068	0.3539003426
rs12206192	0.9324675394
rs311335	0.4921876027
rs9387400	0.492281491
rs16877797	0.9094077928
rs928505	0.4162481731
rs9498994	0.4029812321
rs1570277	0.1560181557
rs4645462	0.5652200286
rs2842510	0.9711660703
rs4715167	0.2713868426
rs9486942	0.194075791
rs2523524	0.4059969596
rs3806064	0.0615331177
rs6901411	-0.0126384822
rs1336361	0.5226398856
rs1728126	0.085513667
rs9363490	0.1794804483
rs1706838	0.0863350196
rs580435	0.6021334512
rs9396949	0.0063771164
rs9401596	0.2653127193
rs9472557	0.740780708
rs2029870	0.1089808468
rs3930503	0.1961233141
rs9342975	0.8986092744
rs4094394	0.3334187356
rs9492262	0.6726195121
rs7764678	0.0757193699
rs1918744	0.2121082543
rs9384731	0.2205495615
rs4707196	0.91694064
rs12524658	0.6129430004
rs7745182	0.7467167832
rs4242296	0.1463485281
rs17235062	0.822828242
rs6901567	0.6356567592
rs380842	0.9016656113
rs311338	0.8856067566
rs236433	0.293992401
rs9376648	0.105758115
rs910050	0.2860827329
rs1338548	0.6236353363
rs7747598	0.7041650057
rs9283799	0.4773140901
rs9403333	0.0222460349
rs4707260	0.3109094818
rs4707055	0.3830255425
rs688520	0.4652054264
rs9321916	0.5620053267
rs239840	0.7733278319
rs1362070	0.1482217036
rs9377145	0.3448897491
rs11962065	0.4986587936
rs9346446	0.7789747111
rs1007281	0.2301232044
rs16878842	0.9728214
rs7749108	0.7030954094
rs9320269	0.1453121341
rs201299	0.1083513641
rs1266874	0.1095308947
rs7761856	0.3402659357
rs4959501	0.104568049
rs13201018	0.7806504098
rs11751773	0.5464424563
rs13218164	0.7055908449
rs1736976	0.2132729314
rs4960406	0.7631334417
rs17828880	0.8082108182
rs967779	0.7089758996
rs2151910	0.9698592033
rs9445120	0.5323852804
rs201260	0.9142355404
rs4593339	0.3500015061
rs10948607	0.8500705982
rs4945728	0.4554212224
rs196514	0.1609176978
rs7451834	0.3783995927
rs1427147	0.1417993335
rs1292828	0.0195272575
rs9394655	0.0036915526
rs1406811	0.5117456033
rs13213185	0.1570737152
rs7758498	0.7790629139
rs9261784	0.3318902723
rs9366468	0.4317050361
rs9491893	0.5620053267
rs9344530	0.3126518474
rs9478395	0.0153047261
rs10943288	0.7560984868
rs4711723	0.2712812597
rs10947415	0.7154736669
rs17074125	0.7074617604
rs3799007	0.5117456033
rs2327146	0.2662026445
rs7754649	0.309678343
rs1034246	0.9712531939
rs2787903	0.4972532309
rs571706	0.864692175
rs1535523	0.67727744
rs3757017	0.0418367287
rs1334577	0.1919090314
rs545842	0.0755898922
rs9390900	0.0388971849
rs2031390	0.024026277
rs12207019	0.6182923813
rs2249785	0.1879025374
rs9295639	0.7400715974
rs4710337	0.0616090293
rs9392244	0.1274998052
rs9358929	0.1996380045
rs9267551	0.0202142592
rs10498895	0.1938479781
rs1084385	0.3730709543
rs205216	0.3045374416
rs4429936	0.0321950524
rs3798442	0.1174956485
rs9393873	0.6297855247
rs1359985	0.9334267793
rs10428730	0.7804740357
rs12200487	0.8697667985
rs12662685	0.5571319543
rs3805802	0.7393624166
rs11156315	0.2633366091
rs9395155	0.4207935477
rs546311	0.7929878633
rs10485187	0.5331265986
rs12208226	0.9074277404
rs9354698	0.7280057758
rs9374179	0.2267224635
rs321319	0.7019401153
rs13195018	0.5009063032
rs12665532	0.4318972327
rs12200757	0.2662026445
rs11963788	0.6566443145
rs9455823	0.4492273841
rs513493	0.0269235142
rs221530	0.895989177
rs9328265	0.3414733733
rs2875114	0.7981822253
rs1631595	0.1434298245
rs1566115	0.0908929376
rs17071713	0.2671564864
rs6933627	0.7547715931
rs2243378	0.0226393052
rs9447953	0.0115166303
rs9322046	0.4518973687
rs11752061	0.7875262305
rs9405930	0.2393905135
rs1076766	0.0418535557
rs1406829	0.3360707431
rs1494311	0.6218248765
rs510153	0.2676860767
rs2811232	0.0034662708
rs7752592	0.5664133477
rs2814144	0.1099132802
rs17696707	0.1464581592
rs600843	0.8718265034
rs654917	0.1068789724
rs16893263	0.3392590704
rs9393373	0.4526596997
rs13215947	0.6442247589
rs774562	0.3948854991
rs9372941	0.9847562356
rs4706079	0.2632303287
rs973233	0.8069797876
rs4707290	0.0132246322
rs6941319	0.8881266823
rs4537126	0.4344903506
rs1906003	0.7755340924
rs9367668	0.8806103635
rs453877	0.419177812
rs11153735	0.0385535395
rs816380	0.2064003217
rs4712855	0.7791511158
rs2064479	0.5224539738
rs9445078	0.1786679995
rs6909336	0.8778127323
rs1903408	0.49519052
rs1398807	0.6577289881
rs960945	0.9702077036
rs12525984	0.2065125891
rs4715051	0.3568935786
rs9397330	0.2057264205
rs11967485	0.4833482968
rs6928430	0.3008246384
rs9397481	0.777916207
rs12194111	0.3095757017
rs369086	0.5746307807
rs17086041	0.9773515924
rs9400046	0.7470710234
rs7741742	0.9322931288
rs2168261	0.4109491024
rs1575535	0.2319833005
rs511435	0.2987577773
rs2253393	0.0019723955
rs6902446	0.6796039301
rs6919959	0.4741030279
rs10943113	0.2898351755
rs13211528	0.9425088886
rs7764219	0.1497742611
rs237109	0.0582603257
rs10223627	0.0268476015
rs4710318	0.2491160952
rs12208317	0.1058981951
rs3846761	0.8252769601
rs4320331	0.4881474996
rs7744329	0.2781257903
rs9399202	0.4295898294
rs4959430	0.9590546794
rs9375847	0.5764401225
rs2814677	0.3703020636
rs7747995	0.1570968038
rs1361160	0.0876256408
rs17714626	0.7321494445
rs7786714	0.5768616154
rs217402	0.5744812097
rs832971	0.5625566183
rs40848	0.1648353027
rs1593532	0.3773153298
rs322006	0.9597518109
rs6969196	0.7985342817
rs10951492	0.8565547925
rs4365998	0.267580177
rs2299401	0.9811846488
rs13224557	0.8827956827
rs3113315	0.9686394375
rs4716892	0.5507774494
rs3807892	0.7164522102
rs12670839	0.0757912772
rs7791835	0.7668238657
rs10225698	0.8288528542
rs996791	0.1084694621
rs4720003	0.8108482339
rs2385169	0.7752693716
rs2526640	0.3413727868
rs2536148	0.7492846407
rs13243922	0.6667914704
rs6967189	0.5989489191
rs17139782	0.6191984154
rs9920	0.7495502305
rs2527189	0.0069304895
rs6960593	0.0833601394
rs2948275	0.7617573489
rs12668201	0.1511899875
rs1073158	0.2290274421
rs11764233	0.0272076658
rs2192056	0.1585322324
rs2913043	0.6048611294
rs1839574	0.7213427189
rs10244786	0.2843165544
rs2286132	0.9470274492
rs6948493	0.1715310179
rs11976076	0.5306239827
rs1195227	0.6981906881
rs11980158	0.9823171151
rs2108178	0.5655872447
rs17321542	0.4389975423
rs758987	0.0882207304
rs10215349	0.5766785597
rs418355	0.7005097783
rs6951786	0.3840103588
rs10499795	0.6118541919
rs2389963	0.4301668942
rs17875066	0.3582886995
rs2348766	0.2790706016
rs4612282	0.4408171945
rs7804801	0.7183199277
rs847423	0.6352956642
rs10277261	0.579332018
rs7810135	0.4863620482
rs7807595	0.3715881259
rs7786511	0.0431104702
rs11489283	0.7909621554
rs4610689	0.6500783971
rs10950846	0.6587087252
rs1670352	0.125972751
rs2774976	0.0876533424
rs13475	0.9709046989
rs11523197	0.3045374416
rs6944169	0.5953975616
rs11563891	0.511465762
rs970032	0.603406587
rs1688902	0.1791323627
rs4723241	0.6930140896
rs6955407	0.754417716
rs4718548	0.3729721352
rs10245422	0.2103213802
rs4500030	0.6991719505
rs664104	0.4436875485
